Jour,ID_Composant,Type_Evenement,Niveau_Usure,Cout_Associe
120,COMP-078,INSPECTION_RAS,3.17,0
120,COMP-079,INSPECTION_RAS,3.49,0
120,COMP-080,INSPECTION_RAS,3.02,0
120,COMP-081,INSPECTION_RAS,3.11,0
120,COMP-082,INSPECTION_RAS,3.17,0
120,COMP-083,INSPECTION_RAS,3.21,0
120,COMP-084,MAINT_PREVENTIVE,3.15,400
120,COMP-085,INSPECTION_RAS,3.26,0
120,COMP-086,INSPECTION_RAS,3.13,0
120,COMP-087,INSPECTION_RAS,3.1,0
120,COMP-088,INSPECTION_RAS,3.38,0
120,COMP-089,INSPECTION_RAS,3.19,0
120,COMP-090,MAINT_PREVENTIVE,3.26,400
120,COMP-091,INSPECTION_RAS,3.09,0
120,COMP-092,INSPECTION_RAS,3.24,0
120,COMP-093,INSPECTION_RAS,3.19,0
120,COMP-094,INSPECTION_RAS,3.11,0
120,COMP-095,INSPECTION_RAS,3.04,0
120,COMP-096,MAINT_PREVENTIVE,3.37,400
120,COMP-097,INSPECTION_RAS,3.23,0
120,COMP-098,INSPECTION_RAS,3.21,0
120,COMP-099,INSPECTION_RAS,3.25,0
135,COMP-000,INSPECTION_RAS,5.6,0
135,COMP-001,INSPECTION_RAS,5.45,0
135,COMP-002,INSPECTION_RAS,5.61,0
135,COMP-003,INSPECTION_RAS,5.68,0
135,COMP-004,INSPECTION_RAS,5.63,0
135,COMP-005,INSPECTION_RAS,5.69,0
135,COMP-006,INSPECTION_RAS,5.5,0
135,COMP-007,INSPECTION_RAS,5.8,0
135,COMP-008,INSPECTION_RAS,5.83,0
135,COMP-009,INSPECTION_RAS,5.12,0
135,COMP-010,INSPECTION_RAS,5.33,0
135,COMP-011,INSPECTION_RAS,5.75,0
135,COMP-012,INSPECTION_RAS,5.68,0
135,COMP-013,INSPECTION_RAS,5.78,0
135,COMP-014,INSPECTION_RAS,5.65,0
135,COMP-015,INSPECTION_RAS,5.91,0
135,COMP-016,INSPECTION_RAS,5.42,0
135,COMP-017,INSPECTION_RAS,5.86,0
135,COMP-018,INSPECTION_RAS,5.73,0
135,COMP-019,INSPECTION_RAS,5.7,0
135,COMP-020,INSPECTION_RAS,5.46,0
135,COMP-021,INSPECTION_RAS,4.97,0
135,COMP-022,INSPECTION_RAS,5.23,0
135,COMP-023,INSPECTION_RAS,2.98,0
135,COMP-024,INSPECTION_RAS,5.8,0
135,COMP-025,INSPECTION_RAS,5.73,0
135,COMP-026,INSPECTION_RAS,5.71,0
135,COMP-027,INSPECTION_RAS,5.28,0
135,COMP-028,MAINT_PREVENTIVE,5.44,400
135,COMP-029,INSPECTION_RAS,5.78,0
135,COMP-030,INSPECTION_RAS,5.8,0
135,COMP-031,INSPECTION_RAS,5.6,0
135,COMP-032,INSPECTION_RAS,5.52,0
135,COMP-033,INSPECTION_RAS,5.68,0
135,COMP-034,INSPECTION_RAS,5.83,0
135,COMP-035,INSPECTION_RAS,5.54,0
135,COMP-036,INSPECTION_RAS,5.71,0
135,COMP-037,INSPECTION_RAS,5.48,0
135,COMP-038,INSPECTION_RAS,5.9,0
135,COMP-039,INSPECTION_RAS,5.73,0
135,COMP-040,INSPECTION_RAS,5.71,0
135,COMP-041,INSPECTION_RAS,5.86,0
135,COMP-042,INSPECTION_RAS,5.46,0
135,COMP-043,MAINT_PREVENTIVE,5.74,400
135,COMP-044,INSPECTION_RAS,5.75,0
135,COMP-045,INSPECTION_RAS,5.86,0
135,COMP-046,INSPECTION_RAS,5.86,0
135,COMP-047,INSPECTION_RAS,2.87,0
135,COMP-048,MAINT_PREVENTIVE,5.45,400
135,COMP-049,INSPECTION_RAS,5.48,0
135,COMP-050,INSPECTION_RAS,5.51,0
135,COMP-051,INSPECTION_RAS,5.88,0
135,COMP-052,INSPECTION_RAS,5.89,0
135,COMP-053,INSPECTION_RAS,5.81,0
135,COMP-054,INSPECTION_RAS,5.72,0
135,COMP-055,INSPECTION_RAS,5.87,0
135,COMP-056,INSPECTION_RAS,5.68,0
135,COMP-057,INSPECTION_RAS,5.31,0
135,COMP-058,INSPECTION_RAS,5.6,0
135,COMP-059,INSPECTION_RAS,5.78,0
135,COMP-060,INSPECTION_RAS,5.45,0
135,COMP-061,INSPECTION_RAS,5.67,0
135,COMP-062,INSPECTION_RAS,3.07,0
135,COMP-063,INSPECTION_RAS,5.39,0
135,COMP-064,INSPECTION_RAS,5.62,0
135,COMP-065,MAINT_PREVENTIVE,5.61,400
135,COMP-066,INSPECTION_RAS,5.45,0
135,COMP-067,INSPECTION_RAS,5.79,0
135,COMP-068,INSPECTION_RAS,5.78,0
135,COMP-069,INSPECTION_RAS,5.78,0
135,COMP-070,INSPECTION_RAS,5.77,0
135,COMP-071,INSPECTION_RAS,5.44,0
135,COMP-072,INSPECTION_RAS,5.89,0
135,COMP-073,INSPECTION_RAS,5.36,0
135,COMP-074,INSPECTION_RAS,3.07,0
135,COMP-075,INSPECTION_RAS,6.07,0
135,COMP-076,INSPECTION_RAS,5.75,0
135,COMP-077,INSPECTION_RAS,5.45,0
135,COMP-078,INSPECTION_RAS,5.65,0
135,COMP-079,INSPECTION_RAS,5.88,0
135,COMP-080,INSPECTION_RAS,5.6,0
135,COMP-081,INSPECTION_RAS,5.55,0
135,COMP-082,INSPECTION_RAS,5.74,0
135,COMP-083,INSPECTION_RAS,5.53,0
135,COMP-084,INSPECTION_RAS,3.0,0
135,COMP-085,INSPECTION_RAS,5.78,0
135,COMP-086,INSPECTION_RAS,5.69,0
135,COMP-087,INSPECTION_RAS,5.47,0
135,COMP-088,INSPECTION_RAS,5.75,0
135,COMP-089,INSPECTION_RAS,5.5,0
135,COMP-090,INSPECTION_RAS,3.14,0
135,COMP-091,INSPECTION_RAS,5.58,0
135,COMP-092,INSPECTION_RAS,5.68,0
135,COMP-093,INSPECTION_RAS,5.36,0
135,COMP-094,MAINT_PREVENTIVE,5.55,400
135,COMP-095,INSPECTION_RAS,5.53,0
135,COMP-096,INSPECTION_RAS,3.09,0
135,COMP-097,INSPECTION_RAS,5.78,0
135,COMP-098,INSPECTION_RAS,5.58,0
135,COMP-099,MAINT_PREVENTIVE,5.69,400
150,COMP-000,INSPECTION_RAS,8.09,0
150,COMP-001,INSPECTION_RAS,7.72,0
150,COMP-002,INSPECTION_RAS,8.09,0
150,COMP-003,INSPECTION_RAS,7.95,0
150,COMP-004,INSPECTION_RAS,8.06,0
150,COMP-005,INSPECTION_RAS,8.15,0
150,COMP-006,INSPECTION_RAS,7.97,0
150,COMP-007,INSPECTION_RAS,8.35,0
150,COMP-008,INSPECTION_RAS,8.2,0
150,COMP-009,MAINT_PREVENTIVE,7.45,400
150,COMP-010,INSPECTION_RAS,7.8,0
150,COMP-011,INSPECTION_RAS,8.2,0
150,COMP-012,INSPECTION_RAS,8.01,0
150,COMP-013,INSPECTION_RAS,8.3,0
150,COMP-014,INSPECTION_RAS,8.01,0
150,COMP-015,INSPECTION_RAS,8.41,0
150,COMP-016,INSPECTION_RAS,7.7,0
150,COMP-017,INSPECTION_RAS,8.32,0
150,COMP-018,INSPECTION_RAS,8.02,0
150,COMP-019,INSPECTION_RAS,8.08,0
150,COMP-020,INSPECTION_RAS,7.84,0
150,COMP-021,INSPECTION_RAS,7.54,0
150,COMP-022,INSPECTION_RAS,7.72,0
150,COMP-023,INSPECTION_RAS,5.35,0
150,COMP-024,INSPECTION_RAS,8.28,0
150,COMP-025,INSPECTION_RAS,8.15,0
150,COMP-026,INSPECTION_RAS,8.2,0
150,COMP-027,INSPECTION_RAS,7.57,0
150,COMP-028,INSPECTION_RAS,3.46,0
150,COMP-029,INSPECTION_RAS,8.16,0
150,COMP-030,INSPECTION_RAS,8.28,0
150,COMP-031,INSPECTION_RAS,7.83,0
150,COMP-032,INSPECTION_RAS,8.0,0
150,COMP-033,INSPECTION_RAS,8.1,0
150,COMP-034,INSPECTION_RAS,8.33,0
150,COMP-035,INSPECTION_RAS,8.09,0
150,COMP-036,INSPECTION_RAS,8.12,0
150,COMP-037,INSPECTION_RAS,7.9,0
150,COMP-038,INSPECTION_RAS,8.18,0
150,COMP-039,INSPECTION_RAS,8.07,0
150,COMP-040,INSPECTION_RAS,8.15,0
150,COMP-041,INSPECTION_RAS,8.2,0
150,COMP-042,INSPECTION_RAS,8.03,0
150,COMP-043,MAINT_PREVENTIVE,3.6,400
150,COMP-044,INSPECTION_RAS,8.25,0
150,COMP-045,INSPECTION_RAS,8.28,0
150,COMP-046,INSPECTION_RAS,8.12,0
150,COMP-047,INSPECTION_RAS,5.32,0
150,COMP-048,MAINT_PREVENTIVE,3.57,400
150,COMP-049,INSPECTION_RAS,7.96,0
150,COMP-050,INSPECTION_RAS,7.98,0
150,COMP-051,MAINT_PREVENTIVE,8.43,400
150,COMP-052,INSPECTION_RAS,8.35,0
150,COMP-053,INSPECTION_RAS,8.14,0
150,COMP-054,INSPECTION_RAS,7.9,0
150,COMP-055,INSPECTION_RAS,8.14,0
150,COMP-056,INSPECTION_RAS,8.11,0
150,COMP-057,INSPECTION_RAS,7.73,0
150,COMP-058,INSPECTION_RAS,7.84,0
150,COMP-059,INSPECTION_RAS,8.27,0
150,COMP-060,INSPECTION_RAS,8.03,0
150,COMP-061,INSPECTION_RAS,8.01,0
150,COMP-062,INSPECTION_RAS,5.4,0
150,COMP-063,INSPECTION_RAS,7.9,0
150,COMP-064,INSPECTION_RAS,8.07,0
150,COMP-065,INSPECTION_RAS,3.45,0
150,COMP-066,INSPECTION_RAS,7.75,0
150,COMP-067,INSPECTION_RAS,8.14,0
150,COMP-068,INSPECTION_RAS,8.2,0
150,COMP-069,INSPECTION_RAS,8.13,0
150,COMP-070,INSPECTION_RAS,7.95,0
150,COMP-071,INSPECTION_RAS,7.73,0
150,COMP-072,INSPECTION_RAS,8.25,0
150,COMP-073,INSPECTION_RAS,7.97,0
150,COMP-074,INSPECTION_RAS,5.37,0
150,COMP-075,INSPECTION_RAS,8.56,0
150,COMP-076,INSPECTION_RAS,8.18,0
150,COMP-077,INSPECTION_RAS,8.02,0
150,COMP-078,INSPECTION_RAS,8.09,0
150,COMP-079,INSPECTION_RAS,8.22,0
150,COMP-080,INSPECTION_RAS,7.99,0
150,COMP-081,MAINT_PREVENTIVE,8.01,400
150,COMP-082,INSPECTION_RAS,8.37,0
150,COMP-083,INSPECTION_RAS,8.1,0
150,COMP-084,INSPECTION_RAS,5.4,0
150,COMP-085,INSPECTION_RAS,8.21,0
150,COMP-086,INSPECTION_RAS,8.04,0
150,COMP-087,INSPECTION_RAS,7.98,0
150,COMP-088,INSPECTION_RAS,8.26,0
150,COMP-089,INSPECTION_RAS,8.06,0
150,COMP-090,INSPECTION_RAS,5.48,0
150,COMP-091,INSPECTION_RAS,7.88,0
150,COMP-092,INSPECTION_RAS,8.34,0
150,COMP-093,INSPECTION_RAS,7.77,0
150,COMP-094,INSPECTION_RAS,3.45,0
150,COMP-095,INSPECTION_RAS,7.8,0
150,COMP-096,INSPECTION_RAS,5.46,0
150,COMP-097,INSPECTION_RAS,8.21,0
150,COMP-098,INSPECTION_RAS,8.03,0
150,COMP-099,MAINT_PREVENTIVE,3.47,400
165,COMP-000,MAINT_PREVENTIVE,10.52,400
165,COMP-001,INSPECTION_RAS,10.15,0
165,COMP-002,INSPECTION_RAS,10.39,0
165,COMP-003,INSPECTION_RAS,10.3,0
165,COMP-004,INSPECTION_RAS,10.22,0
165,COMP-005,INSPECTION_RAS,10.63,0
165,COMP-006,INSPECTION_RAS,10.36,0
165,COMP-007,INSPECTION_RAS,10.82,0
165,COMP-008,INSPECTION_RAS,10.55,0
165,COMP-009,INSPECTION_RAS,3.94,0
165,COMP-010,INSPECTION_RAS,10.15,0
165,COMP-011,INSPECTION_RAS,10.6,0
165,COMP-012,MAINT_PREVENTIVE,10.43,400
165,COMP-013,INSPECTION_RAS,10.43,0
165,COMP-014,INSPECTION_RAS,10.34,0
165,COMP-015,INSPECTION_RAS,10.79,0
165,COMP-016,INSPECTION_RAS,10.04,0
165,COMP-017,INSPECTION_RAS,10.6,0
165,COMP-018,MAINT_PREVENTIVE,10.47,400
165,COMP-019,INSPECTION_RAS,10.52,0
165,COMP-020,INSPECTION_RAS,10.09,0
165,COMP-021,INSPECTION_RAS,10.12,0
165,COMP-022,INSPECTION_RAS,10.11,0
165,COMP-023,INSPECTION_RAS,7.95,0
165,COMP-024,INSPECTION_RAS,10.74,0
165,COMP-025,INSPECTION_RAS,10.62,0
165,COMP-026,INSPECTION_RAS,10.57,0
165,COMP-027,INSPECTION_RAS,9.99,0
165,COMP-028,INSPECTION_RAS,5.91,0
165,COMP-029,INSPECTION_RAS,10.6,0
165,COMP-030,INSPECTION_RAS,10.83,0
165,COMP-031,INSPECTION_RAS,10.44,0
165,COMP-032,INSPECTION_RAS,10.41,0
165,COMP-033,MAINT_PREVENTIVE,10.42,400
165,COMP-034,INSPECTION_RAS,10.83,0
165,COMP-035,INSPECTION_RAS,10.28,0
165,COMP-036,INSPECTION_RAS,10.52,0
165,COMP-037,INSPECTION_RAS,10.29,0
165,COMP-038,MAINT_PREVENTIVE,10.62,400
165,COMP-039,INSPECTION_RAS,10.47,0
165,COMP-040,INSPECTION_RAS,10.38,0
165,COMP-041,INSPECTION_RAS,10.38,0
165,COMP-042,INSPECTION_RAS,10.36,0
165,COMP-043,INSPECTION_RAS,3.22,0
165,COMP-044,INSPECTION_RAS,10.66,0
165,COMP-045,INSPECTION_RAS,10.62,0
165,COMP-046,INSPECTION_RAS,10.58,0
165,COMP-047,INSPECTION_RAS,7.79,0
165,COMP-048,INSPECTION_RAS,3.16,0
165,COMP-049,INSPECTION_RAS,10.3,0
165,COMP-050,INSPECTION_RAS,10.4,0
165,COMP-051,INSPECTION_RAS,3.96,0
165,COMP-052,INSPECTION_RAS,10.68,0
165,COMP-053,INSPECTION_RAS,10.46,0
165,COMP-054,INSPECTION_RAS,10.41,0
165,COMP-055,INSPECTION_RAS,10.36,0
165,COMP-056,INSPECTION_RAS,10.54,0
165,COMP-057,INSPECTION_RAS,10.15,0
165,COMP-058,INSPECTION_RAS,10.29,0
165,COMP-059,INSPECTION_RAS,10.71,0
165,COMP-060,INSPECTION_RAS,10.44,0
165,COMP-061,INSPECTION_RAS,10.57,0
165,COMP-062,INSPECTION_RAS,7.76,0
165,COMP-063,INSPECTION_RAS,10.36,0
165,COMP-064,INSPECTION_RAS,10.42,0
165,COMP-065,INSPECTION_RAS,5.97,0
165,COMP-066,INSPECTION_RAS,10.09,0
165,COMP-067,INSPECTION_RAS,10.58,0
165,COMP-068,INSPECTION_RAS,10.69,0
165,COMP-069,INSPECTION_RAS,10.61,0
165,COMP-070,INSPECTION_RAS,10.33,0
165,COMP-071,INSPECTION_RAS,10.17,0
165,COMP-072,INSPECTION_RAS,10.61,0
165,COMP-073,INSPECTION_RAS,10.17,0
165,COMP-074,INSPECTION_RAS,7.69,0
165,COMP-075,INSPECTION_RAS,10.96,0
165,COMP-076,INSPECTION_RAS,10.6,0
165,COMP-077,INSPECTION_RAS,10.35,0
165,COMP-078,INSPECTION_RAS,10.47,0
165,COMP-079,INSPECTION_RAS,10.58,0
165,COMP-080,INSPECTION_RAS,10.39,0
165,COMP-081,INSPECTION_RAS,4.06,0
165,COMP-082,INSPECTION_RAS,10.85,0
165,COMP-083,INSPECTION_RAS,10.3,0
165,COMP-084,MAINT_PREVENTIVE,7.73,400
165,COMP-085,INSPECTION_RAS,10.63,0
165,COMP-086,INSPECTION_RAS,10.55,0
165,COMP-087,INSPECTION_RAS,10.38,0
165,COMP-088,INSPECTION_RAS,10.78,0
165,COMP-089,INSPECTION_RAS,10.39,0
165,COMP-090,INSPECTION_RAS,7.97,0
165,COMP-091,INSPECTION_RAS,10.08,0
165,COMP-092,INSPECTION_RAS,10.78,0
165,COMP-093,INSPECTION_RAS,10.2,0
165,COMP-094,INSPECTION_RAS,5.8,0
165,COMP-095,INSPECTION_RAS,10.14,0
165,COMP-096,INSPECTION_RAS,7.82,0
165,COMP-097,INSPECTION_RAS,10.68,0
165,COMP-098,INSPECTION_RAS,10.46,0
165,COMP-099,INSPECTION_RAS,3.23,0
180,COMP-000,INSPECTION_RAS,4.36,0
180,COMP-001,MAINT_PREVENTIVE,12.54,400
180,COMP-002,MAINT_PREVENTIVE,12.86,400
180,COMP-003,MAINT_PREVENTIVE,12.74,400
180,COMP-004,MAINT_PREVENTIVE,12.66,400
180,COMP-005,MAINT_PREVENTIVE,13.19,400
180,COMP-006,INSPECTION_RAS,12.75,0
180,COMP-007,MAINT_PREVENTIVE,13.29,400
180,COMP-008,MAINT_PREVENTIVE,13.1,400
180,COMP-009,INSPECTION_RAS,6.25,0
180,COMP-010,INSPECTION_RAS,12.39,0
180,COMP-011,MAINT_PREVENTIVE,13.04,400
180,COMP-012,INSPECTION_RAS,4.5,0
180,COMP-013,MAINT_PREVENTIVE,12.6,400
180,COMP-014,INSPECTION_RAS,13.05,0
180,COMP-015,MAINT_PREVENTIVE,13.18,400
180,COMP-016,MAINT_PREVENTIVE,12.43,400
180,COMP-017,MAINT_PREVENTIVE,12.8,400
180,COMP-018,INSPECTION_RAS,4.72,0
180,COMP-019,MAINT_PREVENTIVE,12.84,400
180,COMP-020,MAINT_PREVENTIVE,12.72,400
180,COMP-021,MAINT_PREVENTIVE,12.52,400
180,COMP-022,MAINT_PREVENTIVE,12.58,400
180,COMP-023,INSPECTION_RAS,10.29,0
180,COMP-024,MAINT_PREVENTIVE,12.97,400
180,COMP-025,MAINT_PREVENTIVE,13.08,400
180,COMP-026,MAINT_PREVENTIVE,12.87,400
180,COMP-027,MAINT_PREVENTIVE,12.37,400
180,COMP-028,INSPECTION_RAS,8.23,0
180,COMP-029,INSPECTION_RAS,13.04,0
180,COMP-030,MAINT_PREVENTIVE,13.11,400
180,COMP-031,MAINT_PREVENTIVE,12.98,400
180,COMP-032,MAINT_PREVENTIVE,12.79,400
180,COMP-033,INSPECTION_RAS,4.49,0
180,COMP-034,MAINT_PREVENTIVE,13.14,400
180,COMP-035,MAINT_PREVENTIVE,12.56,400
180,COMP-036,MAINT_PREVENTIVE,13.13,400
180,COMP-037,MAINT_PREVENTIVE,12.6,400
180,COMP-038,INSPECTION_RAS,4.49,0
180,COMP-039,MAINT_PREVENTIVE,12.81,400
180,COMP-040,MAINT_PREVENTIVE,12.72,400
180,COMP-041,MAINT_PREVENTIVE,12.8,400
180,COMP-042,MAINT_PREVENTIVE,12.82,400
180,COMP-043,INSPECTION_RAS,5.68,0
180,COMP-044,MAINT_PREVENTIVE,13.09,400
180,COMP-045,MAINT_PREVENTIVE,13.01,400
180,COMP-046,MAINT_PREVENTIVE,12.98,400
180,COMP-047,INSPECTION_RAS,10.29,0
180,COMP-048,INSPECTION_RAS,5.71,0
180,COMP-049,MAINT_PREVENTIVE,12.54,400
180,COMP-050,INSPECTION_RAS,12.7,0
180,COMP-051,INSPECTION_RAS,6.33,0
180,COMP-052,MAINT_PREVENTIVE,13.09,400
180,COMP-053,MAINT_PREVENTIVE,12.75,400
180,COMP-054,MAINT_PREVENTIVE,12.77,400
180,COMP-055,MAINT_PREVENTIVE,12.71,400
180,COMP-056,MAINT_PREVENTIVE,12.94,400
180,COMP-057,MAINT_PREVENTIVE,12.46,400
180,COMP-058,MAINT_PREVENTIVE,12.64,400
180,COMP-059,MAINT_PREVENTIVE,13.1,400
180,COMP-060,INSPECTION_RAS,12.79,0
180,COMP-061,INSPECTION_RAS,12.97,0
180,COMP-062,INSPECTION_RAS,10.29,0
180,COMP-063,MAINT_PREVENTIVE,12.86,400
180,COMP-064,MAINT_PREVENTIVE,12.76,400
180,COMP-065,INSPECTION_RAS,8.44,0
180,COMP-066,MAINT_PREVENTIVE,12.37,400
180,COMP-067,MAINT_PREVENTIVE,12.82,400
180,COMP-068,MAINT_PREVENTIVE,12.92,400
180,COMP-069,MAINT_PREVENTIVE,13.02,400
180,COMP-070,MAINT_PREVENTIVE,12.73,400
180,COMP-071,MAINT_PREVENTIVE,12.54,400
180,COMP-072,MAINT_PREVENTIVE,12.97,400
180,COMP-073,MAINT_PREVENTIVE,12.63,400
180,COMP-074,INSPECTION_RAS,10.03,0
180,COMP-075,MAINT_PREVENTIVE,13.35,400
180,COMP-076,MAINT_PREVENTIVE,12.86,400
180,COMP-077,MAINT_PREVENTIVE,12.85,400
180,COMP-078,MAINT_PREVENTIVE,12.95,400
180,COMP-079,MAINT_PREVENTIVE,13.03,400
180,COMP-080,MAINT_PREVENTIVE,12.74,400
180,COMP-081,INSPECTION_RAS,6.63,0
180,COMP-082,MAINT_PREVENTIVE,13.01,400
180,COMP-083,MAINT_PREVENTIVE,12.68,400
180,COMP-084,INSPECTION_RAS,4.06,0
180,COMP-085,MAINT_PREVENTIVE,13.04,400
180,COMP-086,INSPECTION_RAS,12.99,0
180,COMP-087,MAINT_PREVENTIVE,12.82,400
180,COMP-088,INSPECTION_RAS,13.28,0
180,COMP-089,MAINT_PREVENTIVE,12.69,400
180,COMP-090,INSPECTION_RAS,10.13,0
180,COMP-091,MAINT_PREVENTIVE,12.35,400
180,COMP-092,MAINT_PREVENTIVE,13.06,400
180,COMP-093,INSPECTION_RAS,12.62,0
180,COMP-094,INSPECTION_RAS,7.93,0
180,COMP-095,INSPECTION_RAS,12.44,0
180,COMP-096,INSPECTION_RAS,10.35,0
180,COMP-097,MAINT_PREVENTIVE,13.05,400
180,COMP-098,MAINT_PREVENTIVE,13.14,400
180,COMP-099,INSPECTION_RAS,5.59,0
195,COMP-000,INSPECTION_RAS,6.85,0
195,COMP-001,INSPECTION_RAS,4.83,0
195,COMP-002,INSPECTION_RAS,4.86,0
195,COMP-003,INSPECTION_RAS,4.98,0
195,COMP-004,INSPECTION_RAS,4.89,0
195,COMP-005,INSPECTION_RAS,5.05,0
195,COMP-006,MAINT_PREVENTIVE,15.19,400
195,COMP-007,INSPECTION_RAS,5.09,0
195,COMP-008,INSPECTION_RAS,5.06,0
195,COMP-009,INSPECTION_RAS,8.64,0
195,COMP-010,MAINT_PREVENTIVE,14.88,400
195,COMP-011,INSPECTION_RAS,5.1,0
